material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes
mp-20496,Ga2PbO4,3.4457000000000004,0.0,-2.0700189085714276,6.412771573477277,mm2,Ama2,Orthorhombic,1.0730014491602091,2.0249239804660983,21.639104953333334,4.100317126666668,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=2.02 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy
mp-760484,TmBO3,4.5062,0.030025047600002353,-3.488919676833335,6.500362502923151,mm2,Ama2,Orthorhombic,1.969403157126544,1.8402106364942756,12.413369126666668,3.3863751866666667,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.51 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.97 C/m² — strong χ⁽²⁾ proxy
mp-9077,Nd2Be2SiO7,5.0227,0.0,-3.5237678224999995,5.34808807820017,-42m,P-42_1m,Tetragonal,0.469744999999999,1.9227758259003223,11.330766386666667,3.6970668766666663,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.02 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.47 C/m² — moderate
mp-550751,BaBeSiO4,4.6114,0.0,-3.3246150149999987,3.982585134568482,m,Cm,Monoclinic,1.711731769875175,1.7136056946295044,10.331095636666667,2.9364444766666664,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.61 eV — transparent at 775nm | △ n=1.71 — weak confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy
mp-12885,BaAl2Sb2O7,3.4130999999999996,0.0,-2.768880493749999,4.224100808217927,32,R32,Trigonal,0.26997965110154004,1.8405899045324212,8.631339299997805,3.3877711966666677,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.27 C/m² — moderate
mp-768176,TmTaO4,3.5398999999999994,0.08539372833333303,-3.663232986222223,8.580557542115054,mm2,Cmc2_1,Orthorhombic,1.73994,2.2063875520859884,20.32238794,4.86814603,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | ✓ n=2.21 — ideal waveguide confinement | ✓ Piezo=1.74 C/m² — strong χ⁽²⁾ proxy
mp-4906,Te2SO7,3.2922,0.0,-1.6421244505833321,4.561568450917873,mm2,Pmn2_1,Orthorhombic,0.8356897286672841,1.9858150996505188,17.83701951666667,3.94346161,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | ✓ n=1.99 — ideal waveguide confinement | △ Piezo=0.84 C/m² — moderate
mp-27888,Zr3GeO8,3.9016,0.013833564166665369,-3.3855436679166657,5.967645518138918,-42m,I-42m,Tetragonal,2.518875,2.304401212173494,25.41991303333334,5.310264946666668,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=2.52 C/m² — strong χ⁽²⁾ proxy
mp-28922,Ca2Si5N8,3.344899999999999,0.0,-1.4065820833333333,3.061091500482559,m,Cc,Monoclinic,0.357452878609874,2.080218201695838,11.71775444,4.327307766666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | ✓ n=2.08 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate
mp-568450,SrAlH5,3.5012999999999996,0.0,-0.40739133517857135,2.7060868135204807,222,P2_12_12_1,Orthorhombic,0.21644000000000002,2.1283349861648504,12.893186556666668,4.529809813333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.22 C/m² — moderate
mp-5012,Li2SiO3,5.0766,0.0,-2.882894919444446,2.572720379057695,mm2,Cmc2_1,Orthorhombic,1.229796554028348,1.66329074527977,11.811551493333335,2.766536103333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.08 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.23 C/m² — strong χ⁽²⁾ proxy
mp-4117,Li2Si2O5,5.154,0.0,-3.015912327407407,2.4693450414502505,mm2,Ccc2,Orthorhombic,1.113020462929586,1.5793130690271628,5.132930533333325,2.494229769999996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.11 C/m² — strong χ⁽²⁾ proxy
mp-8973,NaSi2N3,4.1827,0.0,-1.2553983302083331,3.1835459981737158,mm2,Cmc2_1,Orthorhombic,0.40343796809422805,2.0718274413345013,8.632997900000001,4.292468946666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate
mp-644129,KNiPH2O5,3.3716000000000004,0.0,-2.009573537439285,3.128078586705969,mm2,Pmn2_1,Orthorhombic,1.74084,1.6574574966898346,7.606630656666667,2.747165353333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.74 C/m² — strong χ⁽²⁾ proxy
mp-568228,RbLaSi(CN2)4,3.8555,0.0,-0.7139393675000008,2.652765528446996,-4,I-4,Tetragonal,1.9847267613162891,1.7914608553423774,17.246701292174617,3.2093319962240425,10,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 3.86 eV — transparent at 775nm | △ n=1.79 — weak confinement | ✓ Piezo=1.98 C/m² — strong χ⁽²⁾ proxy
mp-13643,Er2Ge2O7,3.7278999999999995,0.0,-3.075071181136364,6.994551917297636,422,P4_12_12,Tetragonal,0.11341499999999999,1.9305158205343291,11.684143393333335,3.726891333333334,10,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.11 C/m² — moderate
mp-760405,ErBO3,4.563000000000001,0.09317263099999984,-3.4740759918333333,6.405482712128042,mm2,Ama2,Orthorhombic,1.761231741395776,1.8449619146927305,13.914421316666667,3.4038844666666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.56 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.76 C/m² — strong χ⁽²⁾ proxy
mp-768230,SmTaO4,3.4730999999999996,0.05767765999999952,-3.6420742695555552,8.025093756157935,mm2,Cmc2_1,Orthorhombic,2.0472991643382272,2.2540868424560165,31.86110095666667,5.080907493333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.47 eV — transparent at 775nm | ✓ n=2.25 — ideal waveguide confinement | ✓ Piezo=2.05 C/m² — strong χ⁽²⁾ proxy
mp-759568,LiBiP2O7,3.8456,0.055668659469692905,-2.48972138978355,4.424159075188454,2,C2,Monoclinic,2.364487940616591,1.8338217325210941,13.745524970000004,3.3629021466666678,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | ✓ Piezo=2.36 C/m² — strong χ⁽²⁾ proxy
mp-755256,LiBiB2O5,3.2969,0.0874992186111001,-2.409939881851851,5.2671599134914535,2,C2,Monoclinic,7.736766762922573,2.095587767190866,37.01486562,4.391488089999999,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=2.10 — ideal waveguide confinement | ✓ Piezo=7.74 C/m² — strong χ⁽²⁾ proxy
mp-6655,Y2Be2SiO7,5.1545000000000005,0.0,-3.561541379999999,4.301755726978685,-42m,P-42_1m,Tetragonal,0.575974999999999,1.9013527184612538,11.64352953,3.6151421599999995,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.58 C/m² — moderate
mp-541040,Y2Be2GeO7,4.5479,0.0,-3.2646892929166658,4.695864447817669,-42m,P-42_1m,Tetragonal,0.335864999999999,1.9444089504696962,13.451133453333332,3.780726166666666,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.55 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate
mp-625359,NdHO2,4.1681,0.0,-2.8894026521875,5.892947841295018,2,P2_1,Monoclinic,0.6852091221663641,1.960539425770367,12.810197946666667,3.84371484,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.17 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.69 C/m² — moderate
mp-760477,SmBO3,4.4124,0.060820527500000665,-3.427468958833333,5.40607452859806,mm2,Ama2,Orthorhombic,1.4325618641789961,1.859634609271402,13.639845810000002,3.4582408800000004,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | ✓ Piezo=1.43 C/m² — strong χ⁽²⁾ proxy
mp-1106183,LiAlS2,4.7954,0.0,-1.5309810739583334,2.0569711827632076,mm2,Pna2_1,Orthorhombic,0.9717766498017941,2.060976194266526,6.862548636666666,4.247622873333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.80 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.97 C/m² — moderate
mp-11773,Nd3GaO6,3.6505,0.0,-3.4508841035000004,6.661618442610851,mm2,Cmc2_1,Orthorhombic,0.42558447304853503,2.0675217588536605,16.14124323333333,4.274646223333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate
mp-752955,WOF4,4.4106,0.0,-2.6825070775,5.451747834693011,4,I4,Tetragonal,2.8965304352794212,1.5708245361380544,4.707491293333334,2.4674897233333337,10,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | △ n=1.57 — weak confinement | ✓ Piezo=2.90 C/m² — strong χ⁽²⁾ proxy
mp-28477,Sr(ClO3)2,5.2387,0.0,-1.2330844788888886,3.1324118519195623,mm2,Fdd2,Orthorhombic,2.5921700000000003,1.6182418844742172,28.564887593333335,2.618706796666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.24 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=2.59 C/m² — strong χ⁽²⁾ proxy
mp-14416,Sm2Be2GeO7,4.4749,0.0,-3.2594550379166667,5.97225129274504,-42m,P-42_1m,Tetragonal,0.27647000000000005,1.9563672985067673,12.683094026666666,3.8273730066666665,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate
mp-31110,Sm3GaO6,3.6796,0.0,-3.503155579250001,7.171261502501521,mm2,Cmc2_1,Orthorhombic,0.445206066660761,2.056050279865086,15.638503026665743,4.227342753333299,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.68 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.45 C/m² — moderate
mp-21892,Al2PbO4,3.9433,0.0,-2.8937835900000146,5.442065392002385,mm2,Ama2,Orthorhombic,0.9363600000000001,1.9122249536425713,18.512909993333334,3.656604273333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.94 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.94 C/m² — moderate
mp-753318,DyBO3,4.5198,0.060006018499999314,-3.4640023881666657,6.097586226722907,mm2,Ama2,Orthorhombic,1.6648885866327512,1.850960259793098,13.970562953333333,3.426053883333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.52 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.66 C/m² — strong χ⁽²⁾ proxy
mp-20778,Dy2Be2GeO7,4.4691,0.0,-3.286430635277777,6.5470649639695315,-42m,P-42_1m,Tetragonal,0.36141499999999904,1.9430047975579816,13.842398863333331,3.7752676433333328,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate
mp-505702,Pb2CO4,3.4158,0.0,-1.7195033217857147,7.359864983128009,222,P2_12_12_1,Orthorhombic,0.17719999999999902,2.054315748207498,20.825581686666663,4.220213193333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=2.05 — ideal waveguide confinement | △ Piezo=0.18 C/m² — moderate
mp-14415,Pr2Be2GeO7,4.273899999999999,0.0,-3.222494771527778,5.512772355086879,-42m,P-42_1m,Tetragonal,0.27885000000000004,1.965479864223154,12.339958026666666,3.863111096666667,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.27 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate
mp-29927,Pb7(BrF6)2,4.063400000000001,0.06160899559523969,-2.420595578095237,8.231290655587177,-6,P-6,Hexagonal,14.441887303551406,2.0076843468699623,161.99975598974268,4.030796436666667,10,✓ Noncentro (-6) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=14.44 C/m² — strong χ⁽²⁾ proxy
mp-1210431,Na2MgGeO4,3.2678000000000003,0.0,-2.373618289094827,3.0862619747507583,m,Pc,Monoclinic,1.266284524715846,1.6536196227266617,5.784390663333333,2.734457856666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | △ n=1.65 — weak confinement | ✓ Piezo=1.27 C/m² — strong χ⁽²⁾ proxy
mp-23400,In(IO3)3,3.4187000000000003,0.010694221923076341,-1.0392341193589745,5.08223015004007,6,P6_3,Hexagonal,1.000795047976439,1.9408736520787058,7.326017116666667,3.7669905333333333,10,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | ✓ Piezo=1.00 C/m² — strong χ⁽²⁾ proxy
mp-754117,YHO2,4.837899999999999,0.033221422500000486,-2.9322049378124992,4.3950874074662165,mm2,Pmn2_1,Orthorhombic,1.093992815104377,1.9117064201039518,13.378949066666666,3.6546214366666665,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.84 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | ✓ Piezo=1.09 C/m² — strong χ⁽²⁾ proxy
mp-753056,HoBO3,4.5465,0.08923376399999938,-3.4678201588333315,6.269566799564582,mm2,Ama2,Orthorhombic,1.717010674981376,1.8481746273913977,13.64112471,3.415749453333332,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.55 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.72 C/m² — strong χ⁽²⁾ proxy
mp-760457,YBO3,4.5981000000000005,0.08505931666666733,-3.437200335833333,4.046782614399465,mm2,Ama2,Orthorhombic,1.7113258773827962,1.852380894056799,13.773217553333334,3.431314976666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.60 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy
mp-755543,HoHO2,4.757499999999999,0.022147250000000618,-2.989071960312498,7.118652678060169,mm2,Pmn2_1,Orthorhombic,1.066071821454821,1.904902305456459,13.507257733333333,3.6286527933333335,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.76 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy
mp-753821,Pr3GaO6,3.6286,0.0,-3.415209581750001,6.387408230668669,mm2,Cmc2_1,Orthorhombic,0.434314929400314,2.0711421478659227,16.270122246666666,4.2896297966666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate
mp-755436,Na3VO4,4.0296,0.0,-2.2875955242672417,2.6083260223687423,mm2,Pmn2_1,Orthorhombic,1.1902299712350661,1.6264002428685036,5.331258089317971,2.645177750002728,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | △ n=1.63 — weak confinement | ✓ Piezo=1.19 C/m² — strong χ⁽²⁾ proxy
mp-12881,Ba3NbGa3(SiO7)2,3.3008,0.0,-3.0256109040217387,4.829371731961282,32,P321,Trigonal,0.7059643816426531,1.8991429382750529,13.611193656656821,3.606743900000001,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.71 C/m² — moderate
mp-11321,Y3TaO7,3.499,0.0,-3.826173611575757,6.35163133937445,222,C222_1,Orthorhombic,0.33077802291603603,2.128460079494082,23.824900806627216,4.530342309999955,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.33 C/m² — moderate
mp-697139,PHN2,4.7372,0.0,-0.5248673254315488,2.5878313311245087,222,P2_12_12_1,Orthorhombic,0.52974,1.93397009714904,6.836806903333333,3.7402403366666666,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.74 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.53 C/m² — moderate
mp-26173,LiBi3(PO5)2,3.3956999999999997,0.012705756145836133,-2.3050994289136915,6.256376564355491,1,P1,Triclinic,1.5168004832160409,2.0428405852309344,27.757558416666672,4.173197656666667,10,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=2.04 — ideal waveguide confinement | ✓ Piezo=1.52 C/m² — strong χ⁽²⁾ proxy
mp-546757,Sn3PO4F3,3.8049999999999997,0.0,-2.4119081531493505,4.185148034479512,3,R3,Trigonal,0.9339036758681271,1.8623013343709982,18.71546601333171,3.4681662600000003,10,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | △ Piezo=0.93 C/m² — moderate
mp-604884,BN,4.422000000000001,0.0,-1.4129789931250016,2.246711416437543,-6m2,P-6m2,Hexagonal,0.569694754375889,1.9618545180517342,5.092234733341016,3.8488731500000024,10,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.57 C/m² — moderate
mp-775837,Sc2O3,4.1645,0.08177998074999948,-3.88695266,3.6173173565581105,mm2,Pna2_1,Orthorhombic,1.302727864252546,2.1271267843423596,20.93774866,4.524668356666667,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.16 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | ✓ Piezo=1.30 C/m² — strong χ⁽²⁾ proxy
mp-1880,SbF3,4.4396,0.0,-2.6852835287499994,4.740151403077557,mm2,Ama2,Orthorhombic,1.508826443755812,1.6825958278802724,9.477790553371728,2.8311287200000996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.44 eV — transparent at 775nm | △ n=1.68 — weak confinement | ✓ Piezo=1.51 C/m² — strong χ⁽²⁾ proxy
mp-6081,Ba2Ti(SiO4)2,3.7274000000000003,0.0,-3.44362643102564,4.382018197873762,4mm,P4bm,Tetragonal,0.986830350566904,1.820897503979837,16.03466894,3.3156677200000004,10,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.99 C/m² — moderate
mp-22955,LiIO3,3.6860999999999997,0.0008651204999985396,-1.3850467486666673,4.608385647207862,6,P6_3,Hexagonal,1.334217355503746,1.8983152310401876,7.940069141937342,3.603600716399161,10,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.69 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | ✓ Piezo=1.33 C/m² — strong χ⁽²⁾ proxy
mp-33319,Pr3NF6,3.3108,0.09385209800000283,-3.7220635680000003,6.044397142909542,1,P1,Triclinic,86.09419987021847,1.9024161207965693,66.55229771000002,3.6191870966666673,10,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.31 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | ✓ Piezo=86.09 C/m² — strong χ⁽²⁾ proxy
mp-13703,Al4CO4,3.8232999999999997,0.0,-2.594719617222223,2.749442320464072,mm2,Cmc2_1,Orthorhombic,0.678970544555893,1.821704008156466,6.25285082,3.318605493333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.82 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.68 C/m² — moderate
mp-6406,Na2MgSiO4,3.7561221365668125,0.0,-2.7987684303448273,2.711112810407289,m,Pc,Monoclinic,1.180170212800045,1.589664663799675,5.6147974000000005,2.5270337433333334,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.76 eV — transparent at 775nm | △ n=1.59 — weak confinement | ✓ Piezo=1.18 C/m² — strong χ⁽²⁾ proxy
mp-3524,LiPN2,3.8015999999999996,0.0,-1.0258484605357143,2.9671360151742956,-42m,I-42d,Tetragonal,0.8083540274484841,2.0585636691635263,9.367507066670433,4.23768438,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.81 C/m² — moderate
mp-2653,BN,5.196599999999999,0.09470411999999939,-1.3182748731250022,3.452005213874681,6mm,P6_3mc,Hexagonal,1.234421578797131,2.1504797774760247,6.901363836666047,4.624563273333333,10,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 5.20 eV — transparent at 775nm | ✓ n=2.15 — ideal waveguide confinement | ✓ Piezo=1.23 C/m² — strong χ⁽²⁾ proxy
mp-638424,Sb2S2O9,4.0335,0.0,-1.803163485769232,4.0194247054487455,422,P4_12_12,Tetragonal,0.27940000000000004,1.8520959046442491,20.344924333333335,3.43025924,10,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate
mp-6015,LiSiNO,5.2543999999999995,0.07289989520833284,-2.0305440752083337,2.7726547024477273,mm2,Pca2_1,Orthorhombic,1.137669829344173,1.8308711014159353,7.5255179000000005,3.35208899,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.25 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | ✓ Piezo=1.14 C/m² — strong χ⁽²⁾ proxy
mp-567771,Ba(Si3N4)2,3.2602,0.0,-1.3135101953333332,3.853633162243899,mm2,Imm2,Orthorhombic,0.836026746282677,2.1791043924817672,11.457967353333332,4.748495953333332,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | ✓ n=2.18 — ideal waveguide confinement | △ Piezo=0.84 C/m² — moderate
mp-685097,HfO2,4.4148,0.021979467500003125,-3.997831573333329,10.634789532933349,mm2,Pca2_1,Orthorhombic,2.6119322286001223,2.238892375707238,23.17286787333333,5.01263907,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | ✓ n=2.24 — ideal waveguide confinement | ✓ Piezo=2.61 C/m² — strong χ⁽²⁾ proxy
